close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_7_0.30,bear_7_0.30,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_8_0.30,bear_8_0.30,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_9_0.30,bear_9_0.30,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25,bull_10_0.30,bear_10_0.30,bull_11_0.10,bear_11_0.10,bull_11_0.15,bear_11_0.15,bull_11_0.20,bear_11_0.20,bull_11_0.25,bear_11_0.25,bull_11_0.30,bear_11_0.30,bull_12_0.10,bear_12_0.10,bull_12_0.15,bear_12_0.15,bull_12_0.20,bear_12_0.20,bull_12_0.25,bear_12_0.25,bull_12_0.30,bear_12_0.30,bull_13_0.10,bear_13_0.10,bull_13_0.15,bear_13_0.15,bull_13_0.20,bear_13_0.20,bull_13_0.25,bear_13_0.25,bull_13_0.30,bear_13_0.30,bull_14_0.10,bear_14_0.10,bull_14_0.15,bear_14_0.15,bull_14_0.20,bear_14_0.20,bull_14_0.25,bear_14_0.25,bull_14_0.30,bear_14_0.30
2020-02-10,10151.72,10500.0,9638.12,9917.27,427067.585189,95.1262,3.3982,94.6769,3.0931,94.1865,2.8084,93.6493,2.542,93.0582,2.2924,86.8555,7.9373,85.3621,6.7984,83.7781,5.715,82.095,4.6833,80.3032,3.6996,78.0002,13.1444,75.6095,11.0919,73.1411,9.0984,70.5913,7.1614,67.9558,5.2786,64.8565,24.8567,62.1901,22.3757,59.4841,19.9294,56.7377,17.5172,53.9499,15.1384,56.0078,33.4595,53.334,30.8662,50.6436,28.2886,47.9365,25.7265,45.2126,23.1798,47.1401,42.4356,44.5469,39.8167,41.9586,37.1927,39.3755,34.5634,36.7974,31.929,37.9736,52.4561,35.6432,49.9992,33.337,47.5159,31.0546,45.0055,28.8661,42.4678,34.8857,55.4625,32.5826,52.9333,30.3211,50.3549,28.1391,47.7259,26.1027,45.0447
2020-02-17,9910.7,10250.0,9350.0,9936.4,360700.467719,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.3578,3.4483,93.689,2.995,92.9588,2.5722,92.1584,2.1768,91.2772,1.8063,86.2078,8.1052,84.5595,6.8737,82.8027,5.7062,80.9264,4.5981,78.9178,3.5449,78.0045,13.452,75.6366,11.5214,73.1635,9.6636,70.578,7.8746,67.8724,6.1506,66.1825,24.1024,63.577,21.8361,60.8945,19.6297,58.1317,17.4809,55.2847,15.3873,58.0268,31.8071,55.3572,29.3864,52.6332,27.0113,49.8532,24.6805,47.0154,22.3928,49.7736,39.7794,47.1117,37.2166,44.4294,34.6731,41.7262,32.1484,39.0437,29.6425,41.1545,49.0307,38.7182,46.5596,36.2886,44.0814,33.8947,41.5961,31.5933,39.1037
2020-02-24,9936.4,9990.0,8411.0,8531.88,426585.458707,86.9363,9.1506,85.7701,8.325,84.5107,7.5494,83.1465,6.8194,81.6639,6.1311,89.3184,7.1366,88.2599,6.39,87.1159,5.6889,85.8754,5.0295,84.5259,4.408,84.5592,9.465,82.837,8.1639,81.0063,6.9283,79.0564,5.7534,76.9753,4.6348,77.7888,13.511,75.3839,11.54,72.8751,9.6415,70.2556,7.8117,67.5179,6.0469,71.0124,18.5716,68.2185,16.1421,65.342,13.7769,62.3791,11.4735,59.3259,9.2294,60.9904,28.2296,58.1643,25.6585,55.2826,23.1342,52.3438,20.6555,49.346,18.2212,53.8036,35.013,50.948,32.2753,48.068,29.5603,45.1632,26.8678,42.265,24.1973,46.6229,42.2023,43.8523,39.3853,41.0908,36.5589,38.3619,33.7231,35.7207,30.8777
2020-03-02,8530.3,9188.0,8000.0,8033.31,379197.13168,70.4061,22.1517,68.3233,20.4855,66.1386,18.8875,63.8442,17.3537,61.4318,15.8801,75.9386,17.5858,74.1055,16.1519,72.1726,14.782,70.1316,13.4719,67.9733,12.2179,78.6037,14.9513,76.7713,13.53,74.8354,12.1741,72.787,10.8793,70.6161,9.6415,74.3532,17.117,72.0031,15.1784,69.5551,13.3091,67.0029,11.5053,64.3397,9.7638,68.6731,20.9383,65.9008,18.5033,63.0526,16.1283,60.1254,13.8112,57.1159,11.5498,63.0521,25.6205,60.0917,22.9106,57.077,20.2469,54.0066,17.6284,50.8788,15.0538,54.726,33.8989,51.8215,31.1143,48.8921,28.3528,45.9375,25.6141,42.9867,22.8979,48.6841,39.6806,45.7972,36.7495,42.9191,33.8095,40.0707,30.8605,37.3057,27.9024
2020-03-09,8034.76,8179.31,3782.13,5361.3,1224228.28324,43.0535,48.746,40.9837,46.7152,38.9059,44.6922,36.8202,42.6768,34.7264,40.669,48.0753,43.6669,45.9332,41.6767,43.7585,39.7151,41.5507,37.7812,39.3088,35.8747,53.2595,38.7949,51.1783,36.8982,49.057,35.0355,46.8944,33.2057,44.6894,31.4082,55.4699,36.3071,53.288,34.3688,51.052,32.4743,48.7597,30.6222,46.409,28.8109,52.8339,37.9468,50.4349,35.7317,47.9963,33.5509,45.5172,31.4036,42.9965,29.289,49.5254,40.6347,47.005,38.2334,44.4598,35.8549,41.8893,33.4988,39.2932,31.165,46.1927,43.7261,43.6461,41.2318,41.0889,38.7478,38.5209,36.274,35.9911,33.8103,41.2405,48.7973,38.7752,46.2813,36.3199,43.7549,33.9032,41.2181,31.5821,38.6708
2020-03-16,5360.33,6900.0,4442.12,5816.19,1180843.345815,28.458,63.6705,26.6178,61.5641,24.8249,59.3976,23.0772,57.1683,21.3733,54.8734,36.2807,55.4555,34.271,53.3315,32.2829,51.1835,30.3163,49.011,28.3707,46.8137,40.1845,51.4401,38.111,49.3258,36.0454,47.2032,33.9878,45.0722,31.9382,42.9328,44.3201,47.3694,42.2353,45.299,40.1476,43.2314,38.0569,41.1667,35.9634,39.1049,45.7207,45.5295,43.4844,43.3897,41.2279,41.2684,38.9512,39.1655,36.6537,37.0806,43.4417,47.2852,41.1027,44.9874,38.7553,42.6976,36.3996,40.416,34.0354,38.1423,40.8303,49.727,38.4765,47.3594,36.1255,44.9891,33.7772,42.616,31.4882,40.2401,38.2443,52.297,35.917,49.8942,33.6044,47.4758,31.3372,45.0417,29.1723,42.5918
2020-03-23,5816.05,6957.96,5688.0,5881.42,770380.80536,14.225,79.7321,12.9247,77.9688,11.6948,76.0833,10.5299,74.0628,9.4249,71.8919,25.7314,66.4621,23.9498,64.3205,22.2293,62.094,20.5667,59.7773,18.9591,57.3649,32.3568,59.4409,30.4264,57.261,28.5407,55.0255,26.6983,52.7321,24.8975,50.3787,35.4361,56.2139,33.4369,54.0335,31.4712,51.8139,29.5382,49.554,27.637,47.2528,38.7381,52.8102,36.6777,50.6431,34.6377,48.4536,32.6179,46.2415,30.6178,44.0063,39.5189,51.4956,37.2846,49.2372,35.055,46.9739,32.8302,44.7056,30.6102,42.4325,37.4762,53.3859,35.227,51.0655,32.9918,48.7303,30.7702,46.3804,28.6218,44.0154,35.2697,55.7004,33.067,53.3864,30.8857,51.0491,28.7576,48.6881,26.7388,46.3032
2020-03-30,5880.5,7198.0,5857.76,6772.78,664784.299583,6.4184,90.118,5.7372,88.6844,5.1117,86.5047,4.5354,84.1708,4.0027,81.6655,14.542,78.7264,13.1272,76.7122,11.7996,74.4266,10.5516,71.5717,9.3761,68.6053,25.2585,66.4402,23.4187,64.0923,21.6605,61.6177,19.9787,58.9618,18.3683,56.0959,31.2238,60.1594,29.2555,57.7977,27.3541,55.3433,25.5162,52.7905,23.7387,50.1329,33.7481,57.4844,31.704,55.1317,29.7144,52.709,27.777,50.2129,25.8899,47.6402,36.4764,54.565,34.3438,52.2118,32.2516,49.8103,30.1986,47.3592,28.1838,44.8568,36.8487,53.6956,34.5507,51.2635,32.2783,48.803,30.0309,46.3138,27.8682,43.7954,34.8355,55.8166,32.5828,53.3915,30.3624,50.9296,28.2059,48.43,26.169,45.8919
2020-04-06,6772.78,7459.69,6739.98,6903.79,582804.771087,0.0,99.1735,0.0,97.7624,0.0,95.3785,0.0,92.8247,0.0,90.0823,6.7019,89.2327,5.9183,87.1753,5.2034,84.7022,4.5485,81.3768,3.9464,77.9281,14.7525,78.1511,13.3001,75.9352,11.9494,73.0784,10.6901,69.9402,9.5131,66.3791,24.8019,66.5593,22.9371,64.0469,21.1715,61.2994,19.4974,58.3002,17.9077,55.183,30.2352,60.8075,28.2372,58.291,26.3236,55.6467,24.489,52.8449,22.7288,49.9352,32.336,58.5342,30.2548,56.0267,28.2458,53.4183,26.3051,50.7028,24.4295,47.888,34.6265,55.97,32.4306,53.4508,30.2918,50.8585,28.208,48.1897,26.1771,45.4411,34.7521,55.4793,32.427,52.9129,30.1461,50.2938,27.9406,47.6202,25.8654,44.8906
2020-04-13,6903.79,7293.08,6468.27,7120.74,501345.258903,0.4604,95.6823,0.0,93.3354,0.0,90.0456,0.0,86.6074,0.0,83.0105,0.0,97.74,0.0,95.7953,0.0,93.3436,0.0,89.762,0.0,86.0407,7.0017,87.3983,6.167,85.164,5.4116,82.0299,4.7247,78.522,4.0974,74.3868,14.9308,77.1842,13.4401,74.4146,12.0652,71.3027,10.793,67.7694,9.6125,64.0743,24.5088,66.4601,22.617,63.5893,20.8399,60.5844,19.1672,57.3802,17.5902,54.0351,29.5456,61.1647,27.5189,58.4306,25.5928,55.5383,23.7601,52.546,22.014,49.4526,31.2981,59.1768,29.1682,56.5077,27.1263,53.6698,25.1672,50.7459,23.2858,47.7474,33.3039,56.9198,31.0626,54.2505,28.8944,51.4796,26.7959,48.6225,24.7637,45.72
2020-04-20,7121.4,7738.0,6751.0,7693.1,469098.312947,6.8508,85.2827,5.5395,82.0054,4.7474,78.0264,4.0335,73.9811,3.3868,69.8678,4.7053,89.4574,3.9644,86.6558,3.2965,83.427,2.6911,79.3754,2.1401,75.2769,3.5975,91.3467,2.9069,89.2022,2.2841,86.0343,1.7194,82.4448,1.2052,78.118,9.6443,82.4172,8.1768,79.5194,6.8266,76.2197,5.5801,72.4032,4.4257,68.4022,16.7143,73.6382,14.7117,70.4401,12.8342,67.0943,11.1607,63.4779,9.9405,59.6576,25.4535,64.2352,23.1832,61.211,21.0536,58.0146,19.3239,54.727,17.7057,51.3344,29.9767,59.6746,27.6322,56.814,25.5333,53.792,23.6338,50.6984,21.8369,47.5464,31.352,58.1115,28.923,55.2643,26.7811,52.321,24.7396,49.293,22.7918,46.2323
2020-04-27,7693.1,9460.0,7606.0,8894.16,742165.162104,31.1212,52.5133,27.7936,47.7754,24.9954,43.1443,22.4452,38.668,20.1115,34.3387,18.3136,71.6673,16.4985,68.2532,14.8248,64.6267,13.2765,60.7116,11.8401,56.8525,15.2902,75.9942,13.6913,73.1013,12.2146,69.6476,10.8464,66.0027,9.5752,62.0968,13.251,78.3712,11.6593,75.4449,10.1888,72.1672,8.8262,68.4587,7.5601,64.5956,17.9882,71.9127,15.8676,68.6478,13.8724,65.2464,12.0793,61.6061,10.732,57.7964,23.6202,65.4243,21.1906,62.2309,18.9067,58.8646,17.0559,55.4161,15.3215,51.8685,30.727,58.3061,28.2041,55.3223,25.9166,52.2097,23.8248,49.0479,21.8358,45.8474,34.3594,54.8786,31.8377,52.016,29.5589,49.0801,27.3735,46.1102,25.2757,43.1251
2020-05-04,8894.15,10067.0,8117.0,8722.77,780478.849466,56.1019,24.6174,51.3628,20.6604,46.8022,17.6622,42.4956,14.9438,38.4223,12.4677,35.7094,47.6896,32.2598,43.1431,29.0435,38.6778,26.0377,34.6241,23.2223,30.7993,23.324,65.3803,21.0266,62.0123,18.8674,58.3617,16.8342,54.6693,14.9164,50.9847,20.1362,69.4656,17.9857,66.248,15.9603,62.8219,14.0494,59.1897,12.2436,55.5274,18.0792,71.7058,15.9291,68.418,13.9048,64.9962,12.0828,61.3406,10.7076,57.5218,22.3824,66.2334,19.846,62.9277,17.4585,59.4488,15.5272,55.8941,13.7152,52.2441,27.3849,60.8493,24.6635,57.6661,22.2115,54.3327,19.9791,50.9533,17.8545,47.5446,33.7009,54.9302,31.007,51.9405,28.5606,48.8892,26.2054,45.819,23.9364,42.7483
2020-05-11,8722.77,9939.0,8200.0,9680.04,721487.837087,87.2723,1.0967,83.5546,0.0,79.1874,0.0,74.7881,0.0,70.3562,0.0,61.0737,21.4878,56.6908,17.9368,52.4397,14.8045,48.3145,12.6497,44.3098,10.698,43.6127,40.7181,40.0564,36.6304,36.651,32.833,33.3873,29.2604,30.2565,26.2051,31.0731,57.0092,28.4061,53.7126,25.8416,50.3646,23.3738,47.0343,20.9972,43.7748,27.8607,60.7992,25.3118,57.5641,22.8608,54.2784,20.5669,50.9345,18.6285,47.6023,25.8675,62.7563,23.308,59.5168,20.8839,56.1418,18.863,52.7036,16.9592,49.2063,29.5091,58.6428,26.7441,55.4667,24.2226,52.1763,21.9048,48.8559,19.6912,45.5169,33.6442,54.5813,30.8288,51.5131,28.2576,48.394,25.7741,45.2717,23.3739,42.1602
2020-05-18,9681.11,9950.0,8700.0,8720.34,517248.177536,95.8284,0.0,93.9316,0.0,91.0363,0.0,87.9094,0.0,84.522,0.0,82.294,3.0227,77.6686,1.2314,72.9421,0.0,68.1112,0.0,63.1725,0.0,59.1176,22.902,54.5407,18.8492,50.0265,15.6571,45.5737,12.9175,41.1811,11.0583,43.5851,40.3016,39.7514,36.2944,36.0047,32.4449,32.3422,28.9468,28.7611,25.68,31.9147,55.3518,28.917,51.9638,25.9867,48.5885,23.1844,45.2575,20.7172,42.0421,29.0027,58.7296,26.1157,55.4296,23.3286,52.0825,20.9047,48.7376,18.5875,45.425,27.2646,60.4205,24.3854,57.1255,21.773,53.6994,19.3808,50.2439,17.0959,46.7744,30.9375,56.5938,27.9433,53.3601,25.2281,50.0775,22.6031,46.783,20.0637,43.5088
2020-05-25,8718.14,9740.0,8642.72,9448.27,425528.246167,100.0,0.0,99.7956,0.0,98.7108,0.0,97.488,0.0,96.0992,0.0,93.0431,0.094,90.2169,0.0,87.1666,0.0,83.8647,0.0,80.2785,0.0,80.5259,4.8978,76.1281,2.2936,71.5843,0.9217,66.8871,0.0,62.0287,0.0,60.9915,22.1654,56.5732,18.5731,52.1196,15.3738,47.6303,12.8255,43.1049,10.585,46.8602,37.595,42.9856,33.9442,39.1207,30.3978,35.308,27.1198,31.7295,24.1895,35.5625,51.5303,32.3858,48.2644,29.2547,45.0488,26.3926,41.8905,23.6118,38.8559,32.8344,54.6126,29.7672,51.4012,26.883,48.1764,24.1627,44.99,21.522,41.8441,31.2825,56.1245,28.2457,52.8722,25.4805,49.5769,22.8028,46.2798,20.2084,43.0081
2020-06-01,9448.27,10380.0,9266.0,9746.99,427822.495347,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0476,0.0,98.0143,0.0,96.8549,0.0,95.5448,0.0,94.0526,0.0,91.0936,1.0241,88.25,0.0,85.1735,0.0,81.834,0.0,78.1965,0.0,80.3097,6.0112,76.2508,3.687,71.9883,1.865,67.5065,0.8096,62.788,0.0,63.2672,21.1949,59.0845,18.0735,54.7866,15.1267,50.3673,12.6207,45.9081,10.6052,50.2397,35.0538,46.4212,31.653,42.5543,28.4774,38.7773,25.4288,35.045,22.6785,39.3234,47.951,36.0816,44.8286,32.9299,41.7995,29.8752,38.8638,26.8617,36.0082,36.7677,50.7652,33.6355,47.6718,30.6737,44.5925,27.7592,41.6009,24.8909,38.6743
2020-06-08,9746.99,9992.72,9113.0,9342.1,336172.771517,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.4951,0.0,96.1686,0.0,94.6685,0.0,92.9586,0.0,90.9913,0.0,89.5371,1.7235,86.5857,0.6479,83.3456,0.0,79.7722,0.0,75.8113,0.0,79.4753,7.1042,75.4929,4.9866,71.2318,3.0513,66.5919,1.6503,61.4547,0.7906,63.7086,21.3741,59.5523,18.284,55.1917,15.5792,50.629,13.0497,46.003,10.9467,51.4169,34.1881,47.5444,30.8401,43.605,27.7976,39.6588,24.9442,35.694,22.228,40.9221,46.2708,37.5754,43.2121,34.3161,40.2162,31.0594,37.3836,27.8053,34.6503
2020-06-15,9342.1,9589.0,8910.45,9294.69,323565.711842,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.4963,0.0,95.0393,0.0,93.3665,0.0,91.4262,0.0,89.1485,0.0,88.4848,2.3659,85.4981,1.3496,82.1647,0.4437,78.2865,0.0,73.489,0.0,78.9109,8.2388,75.0037,5.9713,70.6983,4.1942,65.712,2.578,60.4633,1.4452,64.0091,21.6297,59.8663,18.5058,55.4067,15.8941,50.7457,13.5408,45.9321,11.352,52.2893,33.5563,48.3719,30.3543,44.3528,27.2938,40.2554,24.5871,36.0775,22.0293
2020-06-22,9294.69,9780.0,8833.0,9116.35,343601.083154,99.1665,0.0,98.588,0.0,97.9296,0.0,97.1733,0.0,96.2957,0.0,100.0,0.0,100.0,0.0,99.7626,0.0,99.2337,0.0,98.6113,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.655,0.0,94.0632,0.0,92.2019,0.0,89.7813,0.0,86.0002,0.0,87.6126,3.2776,84.5969,1.9613,81.087,1.1035,76.5002,0.3404,71.4236,0.0,78.2006,9.387,74.2887,6.9,69.7047,5.105,64.608,3.5853,59.1267,2.2069,63.8426,22.0314,59.6379,19.043,55.0396,16.2687,50.2155,14.0215,45.156,11.9454
2020-06-29,9116.16,9292.0,8893.03,9069.41,247256.195125,95.7633,0.0567,93.8944,0.0,91.7572,0.0,89.2894,0.0,86.4079,0.0,99.5037,0.0,99.0147,0.0,98.1737,0.0,96.9169,0.0,95.4626,0.0,100.0,0.0,100.0,0.0,99.7651,0.0,99.2871,0.0,98.7104,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7025,0.0,97.6951,0.0,95.0775,0.3673,93.4365,0.0,91.3648,0.0,87.9168,0.0,83.4696,0.0,86.9023,4.2212,83.8636,2.5699,79.9224,1.6207,75.2156,0.891,69.6834,0.2415,77.5768,10.2999,73.6197,7.9354,68.8396,5.8206,63.6173,4.37,57.8071,3.0618
2020-07-06,9069.41,9470.0,9055.92,9302.75,284964.999673,95.6274,0.0615,93.8058,0.0,91.7973,0.0,89.5716,0.0,87.0912,0.0,99.2825,0.0,98.5557,0.0,97.2865,0.0,95.3601,0.0,93.0677,0.0,100.0,0.0,100.0,0.0,99.7327,0.0,99.1892,0.0,98.5336,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6177,0.0,100.0,0.0,100.0,0.0,99.857,0.0,98.3785,0.0,95.9173,0.0,94.781,0.8842,93.1849,0.1274,90.6377,0.0,87.2397,0.0,82.7789,0.0,86.6522,4.8947,83.666,3.3502,79.598,2.0178,74.9691,1.3296,69.42,0.7186
2020-07-13,9303.31,9343.82,9047.25,9208.99,247602.692095,93.5351,0.09,90.8522,0.0,87.9007,0.0,84.1632,0.0,80.022,0.0,99.2185,0.0,98.4437,0.0,97.1145,0.0,95.144,0.0,92.879,0.0,100.0,0.0,100.0,0.0,99.6056,0.0,98.7764,0.0,97.7247,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5417,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3001,0.0,100.0,0.0,100.0,0.0,99.2015,0.0,97.7006,0.0,95.1612,0.0,94.4868,1.3033,92.8592,0.5811,90.0149,0.0,86.627,0.0,82.0722,0.0
2020-07-20,9208.99,10111.0,9131.0,9931.54,346433.535115,92.5426,0.1065,89.5553,0.0,86.3385,0.0,82.3626,0.0,78.0814,0.0,99.1608,0.0,98.347,0.0,96.9753,0.0,94.9872,0.0,92.7755,0.0,100.0,0.0,100.0,0.0,99.6624,0.0,98.9877,0.0,98.194,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5502,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.2793,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3489,0.0,100.0,0.0,99.9489,0.0,98.8615,0.0,97.5325,0.0,95.2288,0.0
2020-07-27,9931.54,12123.46,9917.21,11071.35,637793.811724,95.8836,0.0623,94.2933,0.0,92.6168,0.0,90.511,0.0,88.242,0.0,99.3155,0.0,98.6741,0.0,97.6141,0.0,96.1102,0.0,94.4934,0.0,100.0,0.0,100.0,0.0,99.721,0.0,99.1806,0.0,98.5728,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5735,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3971,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.4241,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.4303,0.0
2020-08-03,11071.36,11909.94,10936.0,11681.68,403167.45146,97.3381,0.0407,96.3106,0.0,95.2277,0.0,93.8501,0.0,92.3525,0.0,99.5169,0.0,99.0734,0.0,98.3465,0.0,97.3222,0.0,96.2361,0.0,100.0,0.0,100.0,0.0,99.7667,0.0,99.3222,0.0,98.8337,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6824,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.4406,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.518,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5021,0.0
2020-08-10,11681.69,12067.35,11125.0,11911.0,468167.72232,98.6138,0.0302,98.2123,0.0,97.78,0.0,97.1169,0.0,96.3554,0.0,99.6201,0.0,99.2714,0.0,98.6984,0.0,97.8874,0.0,97.0235,0.0,100.0,0.0,100.0,0.0,99.8111,0.0,99.4548,0.0,99.0685,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7196,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5415,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.542,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5664,0.0
2020-08-17,11910.99,12468.0,11376.81,11648.13,426710.483502,100.0,0.0,100.0,0.0,100.0,0.0,99.8096,0.0,99.5503,0.0,99.6692,0.0,99.3641,0.0,99.0336,0.0,98.6745,0.0,98.2829,0.0,100.0,0.0,100.0,0.0,99.8291,0.0,99.5062,0.0,99.1552,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7254,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.561,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5886,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5653,0.0
2020-08-24,11648.12,11824.9,11117.64,11711.16,355153.169372,100.0,0.0,100.0,0.0,100.0,0.0,99.8201,0.0,99.5727,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8444,0.0,99.5491,0.0,99.2262,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7425,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5643,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5985,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6012,0.0
2020-08-31,11711.17,12050.85,9825.0,10256.2,581777.756525,88.1601,8.2466,87.0939,7.4854,85.9449,6.7693,84.7029,6.0944,83.3565,5.4573,90.0857,6.2694,89.0178,5.4881,87.8739,4.75,86.6454,4.0518,85.3228,3.3903,92.052,4.6193,91.0843,3.9006,90.0514,3.22,88.9464,2.5746,87.7616,1.9617,93.5853,3.3019,92.6831,2.6278,91.7216,1.9887,90.6947,1.3822,89.5955,0.8056,94.9747,2.1727,94.1379,1.562,93.2408,0.9854,92.2768,0.4402,91.0397,0.0,96.2624,1.2321,95.5111,0.7065,94.6974,0.2137,93.8132,0.0,92.49,0.0,97.3459,0.4942,96.6798,0.0527,95.9486,0.0,95.142,0.0,93.8824,0.0,98.3048,0.0,97.7552,0.0,97.1457,0.0,96.4661,0.0,95.3278,0.0
2020-09-07,10255.89,10580.11,9850.0,10332.83,366759.994048,79.8832,13.95,78.1124,12.6027,76.2332,11.3216,74.2353,10.1021,72.1071,8.9397,84.2051,10.0711,82.5924,8.798,80.8955,7.5797,79.1078,6.413,77.2218,5.2944,86.7823,7.5017,85.1863,6.2191,83.514,4.988,81.7598,3.8053,79.9174,2.6684,89.3992,5.2017,87.8985,3.985,86.3291,2.8154,84.6863,1.6901,82.9648,0.821,91.5492,3.3001,90.1119,2.1438,88.6061,1.0337,87.0269,0.4558,85.2612,0.0,93.5423,1.666,92.1736,0.7485,90.7244,0.2259,89.1876,0.0,87.2508,0.0,95.4119,0.5276,94.1552,0.0562,92.8058,0.0,91.3532,0.0,89.4609,0.0,97.031,0.0,95.9074,0.0,94.6803,0.0,93.3346,0.0,91.4911,0.0
2020-09-14,10332.84,11179.79,10212.34,10920.28,374339.558814,75.0484,16.896,72.6631,15.1862,70.0253,13.5766,67.0068,12.0587,63.8373,10.6248,83.0218,10.6593,81.2056,9.2801,79.2772,7.9691,77.226,6.7215,74.8428,5.5327,86.8671,7.3822,85.2416,6.1069,83.5288,4.8879,81.7216,3.7217,79.7832,2.6048,89.306,5.183,87.7498,3.9597,86.1108,2.7901,84.3823,1.6706,82.5544,0.8096,91.6649,3.2331,90.2288,2.0971,88.7186,1.0097,87.1283,0.4447,85.4513,0.0,93.6025,1.6496,92.2453,0.741,90.808,0.2237,89.2832,0.0,87.3864,0.0,95.3686,0.5337,94.1039,0.0568,92.7478,0.0,91.29,0.0,89.3932,0.0,96.9799,0.0,95.8425,0.0,94.6037,0.0,93.2492,0.0,91.3978,0.0
