close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_7_0.30,bear_7_0.30,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_8_0.30,bear_8_0.30,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_9_0.30,bear_9_0.30,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25,bull_10_0.30,bear_10_0.30,bull_11_0.10,bear_11_0.10,bull_11_0.15,bear_11_0.15,bull_11_0.20,bear_11_0.20,bull_11_0.25,bear_11_0.25,bull_11_0.30,bear_11_0.30,bull_12_0.10,bear_12_0.10,bull_12_0.15,bear_12_0.15,bull_12_0.20,bear_12_0.20,bull_12_0.25,bear_12_0.25,bull_12_0.30,bear_12_0.30,bull_13_0.10,bear_13_0.10,bull_13_0.15,bear_13_0.15,bull_13_0.20,bear_13_0.20,bull_13_0.25,bear_13_0.25,bull_13_0.30,bear_13_0.30,bull_14_0.10,bear_14_0.10,bull_14_0.15,bear_14_0.15,bull_14_0.20,bear_14_0.20,bull_14_0.25,bear_14_0.25,bull_14_0.30,bear_14_0.30,nw_upper,nw_lower
2020-01-13,146.56,179.5,142.27,166.79,4574976.7459,17.339,75.4033,15.8219,73.2186,14.4012,70.8481,13.1489,68.267,12.1518,65.4458,11.7785,83.217,10.8854,81.5683,10.0627,79.7589,9.3024,77.7641,8.5977,75.554,7.886,89.3644,7.3228,88.1559,6.7988,86.8272,6.3101,85.3969,5.8533,83.8529,6.401,90.6134,5.7894,89.695,5.2203,88.3514,4.6896,86.4687,4.1934,84.4749,5.4372,90.4467,4.6567,89.2231,4.074,87.9033,3.5306,86.4002,3.0225,84.307,4.2142,92.3365,3.6512,91.2479,3.1262,90.0742,2.6357,88.8052,2.1762,87.4288,3.3107,93.8988,2.8011,92.9032,2.3263,91.8265,1.8829,90.6586,1.4678,89.3873,2.486,95.3537,2.0558,94.4522,1.6549,93.478,1.2805,92.4219,0.9301,91.273,807.7008,-459.289
2020-01-20,166.79,171.47,155.55,167.86,2213273.18068,30.7805,59.358,28.5204,56.6646,26.3342,53.8696,24.2798,50.9673,22.4399,47.9513,22.7519,68.7752,21.0356,66.2408,19.4259,63.5388,17.9134,60.6519,16.4894,57.5605,16.9274,76.8002,15.6263,74.6259,14.4109,72.29,13.273,69.802,12.2054,67.1463,11.6518,83.6649,10.6527,82.2857,9.7106,80.5855,8.8206,78.6545,7.9787,76.6209,9.6315,85.5001,8.5883,84.0731,7.6031,82.544,6.6712,80.842,5.7884,78.6515,8.0631,86.4861,7.0247,84.8726,6.0443,83.1642,5.1173,81.3525,4.2395,79.4278,6.4637,88.808,5.5089,87.3084,4.6075,85.7187,3.755,84.0305,2.9477,82.2342,5.1111,90.7326,4.2425,89.2881,3.4249,87.7519,2.654,86.1149,1.9257,84.3668,808.8504,-458.1394
2020-01-27,167.91,193.43,165.22,188.44,2832021.07663,52.9751,37.3493,50.501,34.9841,48.0041,32.6399,45.4951,30.3163,43.0112,28.0131,40.8179,49.001,38.4734,46.2864,36.2028,43.5084,34.0028,40.6646,31.87,37.7527,32.7996,57.95,30.7539,55.2746,28.8005,52.507,26.9333,49.6494,25.1466,46.6973,25.9705,66.1234,24.2201,63.8847,22.5481,61.44,20.9492,58.8568,19.4188,56.1918,19.3244,74.2281,17.8789,72.4263,16.4919,70.5377,15.1598,68.5251,13.8795,66.2797,17.011,76.5643,15.5703,74.7693,14.1878,72.8879,12.86,70.9137,11.5837,68.8395,15.1536,78.3191,13.7335,76.4258,12.3719,74.4583,11.0653,72.4122,9.8104,70.2826,13.041,80.9331,11.7142,79.088,10.4459,77.1653,9.2324,75.1601,8.0702,73.0669,810.0888,-456.901
2020-02-03,188.48,230.65,184.69,228.49,3470997.26544,80.1424,14.5926,78.6586,13.4217,77.0973,12.3014,75.4006,11.2285,73.5114,10.2,64.6872,26.8846,62.4847,24.883,60.2675,22.9113,58.0353,20.9688,55.788,19.055,54.2246,36.4428,51.9706,34.1477,49.7469,31.8661,47.553,29.5897,45.3883,27.3184,46.6025,44.3519,44.4557,41.9685,42.3519,39.594,40.2898,37.2405,38.2683,34.88,39.5132,52.0679,37.5257,49.8374,35.5821,47.553,33.6809,45.2196,31.8207,42.8878,32.0044,60.6932,30.2818,58.757,28.5977,56.7734,26.9508,54.7405,25.3398,52.6566,29.6165,63.1784,27.9222,61.262,26.2676,59.296,24.6514,57.2784,23.0723,55.2071,27.6858,65.1262,26.0124,63.1483,24.3829,61.1305,22.7955,59.0718,21.2488,56.9707,811.3978,-455.5919
2020-02-10,228.53,288.41,216.37,258.85,5939621.23312,94.0823,4.4159,93.6362,4.098,93.1552,3.7991,92.568,3.5175,91.7837,3.2518,83.9544,10.9951,82.4834,9.9088,80.9532,8.8666,79.3601,7.8658,77.7001,6.9041,71.9917,20.569,70.0585,18.9587,68.0944,17.4056,66.0989,15.8939,64.071,14.422,63.5324,28.4645,61.5062,26.4888,59.4697,24.6361,57.4227,22.8812,55.3652,21.1594,56.9295,35.0676,54.9268,33.0689,52.9232,31.071,50.9188,29.0977,48.9136,27.26,50.3979,41.7075,48.4467,39.7111,46.5043,37.7055,44.5707,35.6906,42.6458,33.6664,43.0696,49.7189,41.3,47.8819,39.5436,46.0309,37.8,44.1658,36.0693,42.2864,40.8605,52.0092,39.1212,50.182,37.3987,48.3364,35.6928,46.4722,34.0033,44.589,812.772,-454.2177
2020-02-17,258.89,285.88,242.0,274.48,5188469.50121,100.0,0.0,100.0,0.0,100.0,0.0,99.9364,0.0,99.7217,0.0,94.2541,3.6508,93.563,3.2505,92.826,2.8728,92.0385,2.5161,91.195,2.1785,85.6793,9.299,84.2936,8.3562,82.849,7.4718,81.3419,6.6271,79.7681,5.8193,76.2156,17.3994,74.5099,15.9043,72.7568,14.5745,70.9543,13.3654,69.1002,12.1989,69.1421,23.9591,67.3325,22.3145,65.487,20.7002,63.6044,19.1438,61.6836,17.7665,63.3741,29.4673,61.5235,27.7362,59.6474,26.0277,57.7454,24.3413,55.8169,22.6765,57.5937,35.1986,55.7551,33.4325,53.9014,31.6804,52.0326,29.9421,50.1483,28.2174,50.8393,42.337,49.1176,40.6468,47.3894,38.9628,45.6547,37.2849,43.9136,35.6132,814.2202,-452.7695
2020-02-24,274.5,277.2,210.0,217.81,6457932.90023,97.9904,0.0,96.9491,0.0,95.8416,0.0,94.6615,0.0,93.4013,0.0,99.553,0.0,98.3544,0.0,97.0888,0.0,95.7504,0.0,94.3326,0.0,92.641,3.9692,91.6377,3.469,89.9546,3.0197,87.9926,2.5998,85.9591,2.2065,84.3483,10.1562,82.7851,8.9448,81.1332,7.942,79.0936,7.0829,76.7429,6.2707,75.3091,18.0284,73.4689,16.5179,71.5498,15.0627,69.5467,13.6925,67.3078,12.5407,68.5715,24.3011,66.6421,22.6535,64.6477,21.0547,62.5849,19.5028,60.4503,17.9956,63.0539,29.4636,61.0668,27.7013,59.0296,25.9794,56.9403,24.2966,54.797,22.6514,57.6243,34.8617,55.661,33.0637,53.6618,31.2963,51.6258,29.5586,49.5519,27.8501,815.766,-451.2237
2020-03-02,217.81,251.93,195.5,199.43,5137680.00487,89.6793,4.4824,87.6711,3.6043,85.5858,2.7815,83.419,2.009,81.1656,1.2822,93.3467,2.8437,91.4489,2.0723,89.4793,1.3478,87.4336,0.6659,85.3075,0.0231,93.5346,1.6863,92.1453,0.8921,90.057,0.1661,87.6928,0.0,85.2649,0.0,87.7753,5.4674,85.8802,4.0624,83.8904,3.4586,81.4739,3.0023,78.7272,2.5802,80.6344,11.4302,78.4412,10.1414,76.1671,8.9272,73.8078,7.8211,71.1691,6.9764,72.5175,19.3067,70.2285,17.7205,67.8794,16.2097,65.4677,14.769,62.9908,13.3936,66.3064,25.4488,64.0154,23.698,61.6815,22.0157,59.3034,20.398,56.88,18.8412,61.2046,30.5067,58.941,28.6476,56.65,26.8469,54.3313,25.1021,51.9843,23.4105,817.4469,-449.5429
2020-03-09,199.43,208.62,86.0,123.78,14789815.70106,65.3623,26.0077,63.0039,24.1445,60.6301,22.3431,58.2409,20.6006,55.8359,18.914,69.6596,22.7135,67.3146,20.9918,64.9467,19.3312,62.5555,17.7287,60.1407,16.1812,72.9014,20.0282,70.9557,18.4195,68.7149,16.8676,66.3684,15.6699,63.9981,14.6261,73.0434,19.023,70.8991,17.2507,68.6839,16.0039,66.2583,14.8968,63.6933,13.8559,69.6371,21.6923,67.323,20.0026,64.9537,18.3892,62.5274,16.8751,59.9669,15.5732,65.1053,26.0548,62.7304,24.1832,60.3181,22.3811,57.8672,20.6447,55.377,18.9704,59.7207,31.6034,57.4082,29.6568,55.0729,27.7684,52.7143,25.9356,50.3322,24.1561,55.3675,36.0473,53.1149,34.0471,50.8527,32.0929,48.5808,30.1833,46.2992,28.3166,819.3121,-447.6777
2020-03-16,123.82,152.55,101.1,122.32,11531693.74471,50.4154,39.7247,48.0056,37.3046,45.6414,34.9009,43.3214,32.5134,41.0445,30.142,56.3515,34.5343,53.9477,32.3395,51.5707,30.1754,49.2199,28.0412,46.895,25.9364,59.6138,31.6754,57.3403,29.5886,54.9778,27.5365,52.6107,25.7166,50.2637,24.0197,62.3134,29.2449,60.0998,27.2712,57.8425,25.5655,55.5017,23.9261,53.1282,22.3494,62.1166,28.8578,59.7688,26.9306,57.3879,25.0708,54.9733,23.2959,52.5078,21.6937,59.4129,31.3876,57.0144,29.3287,54.5978,27.3284,52.1628,25.3841,49.7092,23.4936,55.8995,34.9778,53.5364,32.8585,51.1676,30.7863,48.7931,28.7597,46.4128,26.7771,51.6945,39.4588,49.4354,37.3435,47.181,35.2623,44.9311,33.2145,42.6858,31.1993,821.4201,-445.5697
2020-03-23,122.31,143.36,119.5,124.5,6613460.31407,35.6272,53.8612,33.343,50.9531,31.1677,47.9683,29.0935,44.9037,27.1136,41.7561,46.1335,43.6959,43.7211,41.0987,41.3842,38.4799,39.1191,35.8395,36.9227,33.1769,51.2029,39.1961,48.8103,36.7882,46.4517,34.3771,44.1539,32.1046,41.9111,29.9136,53.816,36.8904,51.4851,34.5998,49.1511,32.4748,46.8338,30.3963,44.5707,28.3626,55.8979,34.8978,53.5574,32.803,51.2042,30.7616,48.838,28.7716,46.4794,26.8311,55.3814,35.1215,52.9624,32.9135,50.5419,30.7517,48.1199,28.6346,45.6964,26.5609,52.9458,37.5807,50.5471,35.3203,48.1577,33.0948,45.7778,30.9032,43.4071,28.745,49.9104,40.8706,47.5998,38.6261,45.3063,36.405,43.0298,34.2069,40.7701,32.0316,823.8347,-443.1551
2020-03-30,124.47,149.76,124.06,142.68,4918442.82175,19.5336,71.0059,17.8354,67.8825,16.2819,64.5049,14.8554,60.8409,13.5408,56.6812,35.0782,53.5162,32.6975,50.3733,30.4556,47.1036,28.3408,43.6996,26.3426,40.1989,44.8727,44.3276,42.3089,41.4828,39.8827,38.5764,37.5799,35.7274,35.3713,32.9092,49.3194,40.4356,46.848,37.8007,44.411,35.2677,42.0542,32.7509,39.8068,30.2503,51.3826,38.6115,48.9405,36.1858,46.5237,33.7842,44.1319,31.4063,41.809,29.0517,52.9817,37.1225,50.5089,34.7593,48.0499,32.4297,45.6048,30.1331,43.1734,27.8687,52.1752,37.7658,49.6691,35.3242,47.187,32.9062,44.7286,30.5116,42.2935,28.14,49.7276,40.4029,47.2902,37.9644,44.8847,35.5375,42.5103,33.1224,40.1666,30.7188,826.6214,-440.3683
2020-04-06,142.69,176.22,142.6,158.59,7843255.9423,0.0,94.8115,0.0,92.1357,0.0,89.1411,0.0,85.7671,0.0,80.7995,20.4297,67.498,18.5562,63.7331,16.8647,59.7913,15.3298,55.6599,13.9308,51.317,35.9375,51.6228,33.1926,48.1999,30.751,44.7188,28.5256,41.2637,26.4449,37.8539,45.0975,43.2538,42.4047,40.2546,39.7954,37.3682,37.3405,34.529,35.0606,31.7358,49.0743,39.8393,46.4723,37.156,43.9351,34.539,41.4603,31.9701,39.1029,29.4481,50.6865,38.46,48.0815,35.8016,45.5292,33.2831,43.0278,30.8178,40.576,28.404,51.9225,37.3411,49.2877,34.6943,46.693,32.2129,44.1374,29.8135,41.62,27.4708,50.8417,38.3864,48.2122,35.6931,45.6317,33.0723,43.0988,30.5778,40.6122,28.1299,829.8435,-437.1462
2020-04-13,158.56,189.54,148.33,180.03,6963042.65527,6.3264,86.4329,5.389,83.8485,4.5489,80.9667,3.7916,77.7331,3.1055,73.3013,5.3606,83.6974,4.3309,79.7615,3.4229,75.5618,2.6162,71.0708,1.8947,66.1313,24.6869,61.306,21.6921,57.2611,19.1847,53.1447,16.97,48.9667,14.9176,44.8297,38.7529,47.9249,35.6577,44.4532,32.65,41.0895,29.8596,37.8087,27.5253,34.6078,47.0626,40.7861,44.1575,37.871,41.3044,35.0503,38.5021,32.3053,35.9887,29.633,50.5309,38.0491,47.7428,35.2982,44.9928,32.7084,42.2852,30.1896,39.7184,27.7387,51.7819,37.0125,48.9925,34.2892,46.2297,31.749,43.503,29.3058,40.8864,26.9329,52.7112,36.2175,49.904,33.5504,47.1116,30.9986,44.3472,28.6121,41.6693,26.2994,833.5584,-433.4313
2020-04-20,180.02,200.0,166.7,197.38,7306676.73642,16.1491,73.4577,14.3254,70.2449,12.6457,66.8173,11.0934,63.1528,9.6548,58.9785,13.8116,75.6944,11.9794,72.1269,10.3036,68.3212,8.7652,64.2525,7.3478,59.8233,13.5191,72.3344,10.6737,67.8906,8.5194,63.3234,6.7192,58.5089,5.0749,53.6775,30.4622,54.6078,27.025,50.5886,23.6918,46.6367,20.6779,42.8023,18.3428,39.0802,42.7794,43.6831,39.5082,40.4063,36.2818,37.2543,33.0994,34.21,30.3267,31.2677,50.0514,37.8895,47.0575,35.03,44.0845,32.3535,41.1382,29.767,38.3334,27.2661,52.9767,35.6692,50.1032,32.9543,47.2396,30.4412,44.3942,28.0362,41.636,25.7106,53.9225,34.9343,51.0546,32.286,48.1864,29.7667,45.3286,27.4237,42.5358,25.1616,837.8149,-429.1748
2020-04-27,197.39,227.3,189.29,209.86,6890363.53637,33.9963,49.9926,30.6217,45.5985,27.4525,41.0776,24.4705,36.4243,21.6597,32.1697,23.142,64.6054,20.6621,60.992,18.3297,57.2776,16.132,53.4579,14.0578,49.531,20.897,66.1278,18.2477,62.1529,15.7619,58.056,13.4248,53.7829,11.2235,49.4884,21.626,62.663,18.11,58.1751,14.7296,53.6489,11.796,49.2542,9.7868,44.9856,36.3428,48.5635,32.6967,44.8012,29.1,41.1926,25.5514,37.726,22.6182,34.3932,47.0022,39.7965,43.692,36.6805,40.3893,33.7662,37.1034,30.9682,34.0017,28.2796,53.276,35.0404,50.2757,32.2863,47.2683,29.7511,44.2622,27.3365,41.33,25.0124,55.7367,33.2491,52.8595,30.6652,49.967,28.2212,47.0656,25.961,44.201,23.7852,842.6506,-424.3391
2020-05-04,209.86,216.61,179.59,187.54,6902379.63527,49.9522,29.7882,44.8482,25.0667,40.0124,20.4717,35.5363,15.9982,31.3468,12.9282,32.6156,49.7039,28.6961,45.0695,25.0382,40.4616,21.8785,35.8799,18.9374,31.4544,22.8463,63.0091,19.7361,59.0263,16.75,55.0394,14.2161,51.0486,11.8815,47.0536,21.11,63.837,17.7951,59.4351,14.6249,54.9498,11.811,50.5732,9.8218,46.3014,22.7907,59.8279,18.6841,55.0945,14.6639,50.5476,10.9656,46.1981,8.6091,42.0333,37.6043,46.6506,33.6677,42.8666,29.8142,39.2961,26.2029,35.896,23.0176,32.6543,48.0073,38.5489,44.5317,35.4036,41.0755,32.4959,37.7186,29.7427,34.559,27.1128,54.0233,34.1453,50.8993,31.4037,47.7487,28.8196,44.6299,26.437,41.6083,24.156,848.0905,-418.8992
2020-05-11,187.62,209.85,176.0,207.0,5967260.43774,78.6859,7.0338,73.6204,4.554,67.9771,2.2969,62.1257,0.2338,56.3228,0.0,52.1384,27.8424,46.9174,23.5672,41.7707,19.5216,36.9029,15.6878,32.2509,12.3277,36.3721,45.5588,32.0168,41.1626,27.7343,36.91,23.8389,32.7941,20.1561,28.8083,26.7658,58.0431,23.1575,54.0349,19.6146,50.102,16.3323,46.2423,13.7706,42.4537,25.4808,58.2664,21.6821,53.8236,17.9787,49.5322,14.5745,45.4024,12.076,41.4253,27.7465,54.3666,23.3513,49.9221,19.1185,45.6694,15.2945,41.6359,12.1327,37.8051,41.261,43.2511,37.2593,39.6299,33.3138,36.2561,29.5441,33.0754,26.0872,30.0564,50.6653,36.245,47.1834,33.2433,43.6688,30.4197,40.2123,27.8203,36.887,25.3463,854.1461,-412.8437
2020-05-18,207.02,217.07,191.71,199.9,5331065.62027,97.4966,0.0,95.1657,0.0,91.5268,0.0,86.9458,0.0,81.9677,0.0,75.4749,7.909,69.8977,5.4755,63.8796,3.3089,57.3937,1.3675,50.8645,0.0,52.2818,27.3492,46.6838,23.3246,40.9467,19.6096,35.3117,16.1696,29.7791,12.9753,37.6759,43.5784,32.8592,39.275,27.9955,35.1957,23.2906,31.3234,19.3183,27.6426,28.5059,55.2889,24.4557,51.2186,20.4061,47.2699,16.5594,43.4485,13.5491,39.7485,27.6347,54.9707,23.4148,50.5861,19.3743,46.3668,15.7521,42.3498,12.7874,38.5209,30.3915,51.2533,25.7203,46.9073,21.2071,42.7896,17.0413,38.9172,13.4184,35.2634,43.3066,41.2298,39.1931,37.7071,35.06,34.3906,31.0783,31.3324,27.3313,28.4434,860.8149,-406.1748
2020-05-25,199.9,247.0,196.9,231.57,4530088.58138,100.0,0.0,100.0,0.0,99.1192,0.0,97.5619,0.0,95.8036,0.0,95.181,0.0,92.6829,0.0,89.5879,0.0,85.2845,0.0,80.6169,0.0,78.306,7.3771,73.5754,5.4712,68.4379,3.7803,62.5835,2.2699,56.417,0.9127,58.5848,23.6747,53.5052,20.3972,48.1597,17.3977,42.5962,14.6423,37.1994,12.1025,44.7786,37.9654,40.1375,34.1965,35.3534,30.6847,30.5599,27.3802,26.3052,24.2651,35.4164,48.8927,31.3486,45.1322,27.3161,41.5364,23.5107,38.0857,20.1574,34.7715,34.8666,48.3805,30.6263,44.3889,26.5168,40.6146,22.6905,37.0481,19.3081,33.6637,37.5723,45.3408,33.0646,41.4372,28.5683,37.7492,24.3238,34.3359,20.4161,31.1217,868.0817,-398.9081
2020-06-01,231.56,253.8,225.0,244.56,4414708.13506,100.0,0.0,100.0,0.0,99.2471,0.0,97.9431,0.0,96.5109,0.0,100.0,0.0,100.0,0.0,99.7238,0.0,98.4395,0.0,96.9782,0.0,94.9148,0.0,92.7572,0.0,90.294,0.0,86.6993,0.0,82.5726,0.0,81.2906,6.7131,77.4022,5.221,73.1055,3.896,68.138,2.7116,62.2997,1.6464,64.2836,20.5325,59.8399,17.7782,55.0823,15.3324,49.9764,13.0914,44.7384,11.0306,51.4071,33.1043,47.1075,29.7092,42.6489,26.6904,38.1593,23.8625,33.8603,21.2079,42.1392,43.1191,38.2132,39.6567,34.2755,36.4111,30.4471,33.3303,26.8746,30.3867,41.885,42.5416,37.788,38.9606,33.6951,35.5754,29.7886,32.4415,26.1471,29.4757,875.9189,-391.0708
2020-06-08,244.57,250.28,226.2,231.77,3056442.5613,100.0,0.0,100.0,0.0,99.1811,0.0,97.763,0.0,96.2061,0.0,100.0,0.0,100.0,0.0,99.7332,0.0,98.505,0.0,97.1323,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.9763,0.0,97.5855,0.0,94.7705,0.0,92.7949,0.0,90.4956,0.0,87.3345,0.0,82.3908,0.0,82.4257,6.5944,78.8721,5.1707,74.8737,4.0127,70.1352,2.9811,64.2799,2.0561,66.8116,19.236,62.5998,16.5011,57.9781,14.3104,52.9581,12.3123,47.7219,10.4824,54.6592,30.6029,50.46,27.3593,46.0464,24.531,41.5226,21.9336,37.0549,19.5069,45.6956,39.9352,41.7807,36.6343,37.7723,33.5142,33.8187,30.6272,30.0098,27.8837,884.2895,-382.7002
2020-06-15,231.74,237.3,218.27,228.04,3144051.5027,100.0,0.0,100.0,0.0,99.0175,0.0,97.3116,0.0,95.4317,0.0,100.0,0.0,100.0,0.0,99.7055,0.0,98.3491,0.0,96.832,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0178,0.0,97.7187,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3684,0.0,96.6015,0.0,94.7499,0.1308,92.9305,0.0,90.7762,0.0,87.7385,0.0,82.5966,0.0,83.1811,6.7865,79.8421,5.1171,75.8524,4.0712,70.9759,3.1423,65.2048,2.312,68.522,18.3034,64.4475,15.6176,59.8864,13.5205,54.8727,11.6763,49.5529,9.9932,56.9453,28.8089,52.7994,25.7357,48.3798,22.9578,43.774,20.5211,39.1221,18.2539,893.1492,-373.8406
2020-06-22,228.03,249.24,216.0,224.93,4445766.32605,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.352,0.0,100.0,0.0,100.0,0.0,99.6446,0.0,97.9996,0.0,96.1441,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.9127,0.0,97.4742,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3888,0.0,98.1223,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3679,0.0,96.162,0.0,94.7334,0.5581,93.0183,0.0,90.6422,0.0,87.0714,0.0,81.9294,0.0,83.71,6.8824,80.5078,5.1235,76.5423,4.0567,71.6709,3.1946,65.9005,2.4259,69.7579,17.5844,65.7652,15.0503,61.2666,12.901,56.2073,11.1669,50.7612,9.5893,902.4505,-364.5393
2020-06-29,224.89,232.71,221.26,227.56,3100841.13838,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.2552,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.7308,0.0,97.0403,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3542,0.0,98.0295,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3986,0.0,98.1138,0.0,100.0,0.0,100.0,0.0,99.5989,0.0,98.1068,0.0,94.8011,0.0,94.8265,0.8551,93.2309,0.1034,90.8421,0.0,87.2985,0.0,82.3306,0.0,84.3399,6.8212,81.2904,5.1882,77.5498,3.9631,72.776,3.1591,67.0999,2.4429,912.1474,-354.8424
2020-07-06,227.54,248.88,226.93,242.79,4289886.14639,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3464,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3258,0.0,97.9509,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.4194,0.0,98.206,0.0,100.0,0.0,100.0,0.0,99.636,0.0,98.3969,0.0,96.9167,0.0,100.0,0.0,100.0,0.0,99.4597,0.0,97.9421,0.0,94.986,0.0,95.1572,1.0103,93.7516,0.339,91.7527,0.0,88.5513,0.0,84.1472,0.0,922.2009,-344.7889
2020-07-13,242.76,245.33,230.02,239.11,3001686.69182,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.1345,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3864,0.0,98.1139,0.0,100.0,0.0,100.0,0.0,99.6339,0.0,98.4018,0.0,96.9576,0.0,100.0,0.0,100.0,0.0,99.4926,0.0,98.2723,0.0,96.8086,0.0,100.0,0.0,100.0,0.0,99.6366,0.0,98.1809,0.0,95.5286,0.0,932.5857,-334.4041
2020-07-20,239.12,318.75,234.05,311.0,6076641.38733,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3942,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7051,0.0,98.7374,0.0,97.65,0.0,100.0,0.0,100.0,0.0,99.5966,0.0,98.6568,0.0,97.5826,0.0,100.0,0.0,100.0,0.0,99.7243,0.0,98.8592,0.0,97.8516,0.0,943.2965,-323.6932
2020-07-27,311.02,415.85,305.86,372.42,9244824.67952,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6623,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6935,0.0,98.9957,0.0,98.2252,0.0,100.0,0.0,100.0,0.0,99.7921,0.0,99.1558,0.0,98.4437,0.0,954.3559,-312.6339
2020-08-03,372.45,407.0,362.85,390.14,6576993.39017,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7581,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8293,0.0,99.313,0.0,98.7457,0.0,965.8202,-301.1695
2020-08-10,390.14,444.71,365.85,433.62,6590597.87305,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,977.7861,-289.2036
2020-08-17,433.61,446.0,379.92,390.71,5203572.95772,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,990.3946,-276.5951
